neuroid_id,parc_lang,parc_glasser,parc_name_glasser,tstat_langloc_SN,top10_tstat_langloc_SN_parc_lang_int,ncsnr,nc,visfAtlas_name,corr_SentPC1,corr_SentPC2
114359,0,18,FFC,-0.1169558264120489,0,0.3857663905599931,30.865084300013105,pFus-faces,-0.4072849858409585,0.0899426056106412
114360,0,18,FFC,-0.988533663485306,0,0.3502666190045522,26.903796815966945,pFus-faces,-0.3870132085012884,0.0624223695497908
138634,0,149,PFm,1.1436982656432548,0,0.3438513706143011,26.182989303365044,,-0.3340119090163775,-0.0124133137536691
16080,0,149,PFm,0.8407240437694966,0,0.3210323560278246,23.61661988766489,,-0.3222664563587563,-0.0882020015091811
90754,0,18,FFC,0.3412529602834875,0,0.3335589315067239,25.02537979160112,pFus-faces,-0.299178265538909,0.0270759085516691
95569,3,73,8C,-0.674356750541236,0,0.3785962603026618,30.07019340433295,,-0.2791906338880318,-0.1051924930321413
23539,0,149,PFm,-0.1476976171319043,0,0.3249337236728269,24.05519581017919,,-0.2653511132745937,-0.0495643490738801
54593,0,149,PFm,-0.2060069674571315,0,0.3318295636889447,24.83082677770169,,-0.2648938882446545,-0.0558902049529884
14277,5,149,PFm,-0.7019750135649523,0,0.3264866893440962,24.2298346251448,,-0.2637178615097258,-0.0622941306068487
124263,0,98,s6-8,1.5825093434794564,0,0.3845913026373544,30.73503887635209,,-0.2583845952560292,-0.0743586640502733
116367,0,149,PFm,-0.6170641976481767,0,0.3282463008135443,24.42774241758241,,-0.2565171193223424,-0.0854935228212503
23541,0,149,PFm,-0.5507745456189499,0,0.344996053390725,26.31166148366681,,-0.251265001603876,-0.0869855717910004
95570,3,73,8C,-0.0800278934053496,0,0.3462187331717122,26.449076407125528,,-0.2506239515051053,-0.0873046777679002
44997,5,149,PFm,-1.063232979816208,0,0.3466048443879748,26.49246507542472,,-0.2487318665892082,-0.0889776580502122
95568,3,73,8C,-0.8510263042477019,0,0.3962642097946005,32.022545462857174,,-0.2457524001641455,-0.0729204124182739
127936,0,133,TE1p,0.4030057667455575,0,0.3708990226686273,29.213475246710104,,-0.2446888094969724,-0.0438571489662195
32461,0,149,PFm,1.4059345061915176,0,0.4337779681673789,36.081405780808254,,-0.2441552557220003,-0.0612012500793358
4455,3,73,8C,-0.7602471098394216,0,0.4169824102093388,34.28069858723208,,-0.2416721657245246,-0.117874301237278
71274,0,149,PFm,0.7045949411857487,0,0.4309065320202336,35.77562853142105,,-0.2387525783181018,-0.0722692989472218
44996,5,149,PFm,1.054241885706794,0,0.333630240941713,25.03340209932047,,-0.2308988635784565,-0.1386574816130099
